,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
HID1,-0.23761632,-0.0042983377,0.0125430245,-0.32375163,0.13471034,0.12566395,0.021050248,-0.50091434,-0.089051366,-0.10414421,0.02887205,-0.17886557,-0.22277373,0.010544251,0.027385613,-0.30890903,0.14955293,0.14050654,0.035892837,-0.48607174,-0.07420878,-0.089301616,0.04371464,-0.16402298
MRPL58,-0.043492597,0.03369907,0.078333445,-0.28752837,0.09979872,0.13194689,0.1824056,0.12008326,0.00975011,-0.0461938,0.18614273,-0.06878273,-0.11318368,-0.035992008,0.008642368,-0.35721946,0.03010764,0.062255815,0.11271453,0.05039218,-0.059940968,-0.11588488,0.11645165,-0.13847381
ATP5PD,-0.20587096,-0.14671746,-0.31959596,-0.28504023,-0.33512828,-0.19453296,-0.13987689,-0.23084599,-0.2742975,-0.22745143,0.0019649512,-0.23695523,-0.19030835,-0.13115485,-0.30403334,-0.2694776,-0.31956565,-0.17897035,-0.12431428,-0.21528338,-0.25873488,-0.21188882,0.017527563,-0.22139262
SRP68,-0.33044988,-0.24661288,-0.102748975,-0.24939169,-0.26149186,-0.1875412,-0.11396698,-0.15343921,-0.28763726,-0.123666584,-0.1270722,-0.11294795,-0.26291007,-0.17907305,-0.03520915,-0.18185186,-0.19395204,-0.120001376,-0.046427153,-0.08589938,-0.22009744,-0.05612676,-0.059532374,-0.045408122
TK1,-0.5293544,-0.71852785,-0.7894052,-0.6864657,-0.020811558,-0.49989134,-0.7316009,-0.5873147,-0.63710064,-0.28384748,-0.58240455,-0.655112,-0.5313493,-0.72052276,-0.79140013,-0.6884606,-0.022806479,-0.50188625,-0.7335958,-0.58930963,-0.63909554,-0.2858424,-0.58439946,-0.65710694
TMEM68,-0.05539898,-0.04926421,-0.013483187,-0.18139577,-0.21195966,-0.0797323,-0.30103612,0.022194566,-0.23760955,0.07503401,0.085280724,0.075295486,-0.082367465,-0.0762327,-0.040451676,-0.20836426,-0.23892815,-0.10670079,-0.3280046,-0.004773924,-0.26457804,0.048065517,0.058312234,0.048326995
CYP7A1,3.095385,3.917181,3.8594894,3.3238661,3.135032,3.0761287,3.1047492,4.2049932,3.539145,3.094912,3.448155,4.1902456,2.5346773,3.3564732,3.2987816,2.7631583,2.5743241,2.515421,2.5440414,3.6442854,2.9784372,2.5342042,2.887447,3.6295378
KRT10-AS1,-0.13873293,-0.11957047,-0.40569952,-0.30710757,-0.0042024353,-0.30992734,-0.18739945,-0.3556825,-0.2529732,-0.10060273,-0.0021722482,-0.32220402,-0.10516012,-0.08599767,-0.37212673,-0.27353477,0.02937037,-0.27635455,-0.15382664,-0.3221097,-0.21940039,-0.06702992,0.031400558,-0.28863123
GHDC,-0.034400996,-0.011584246,0.20743194,0.092387125,0.21375288,-0.14267497,0.2953357,0.30139732,0.15443356,-0.08428159,-0.11860361,-0.14273708,0.022426274,0.045243025,0.26425922,0.14921439,0.27058014,-0.0858477,0.352163,0.3582246,0.21126083,-0.027454324,-0.06177634,-0.085909806
FAM234A,-0.28988722,-0.13985509,-0.30877987,-0.0037355074,-0.13994238,-0.059463836,0.026472654,-0.061534725,-0.075992376,-0.5362515,-0.675517,-0.41926247,-0.41975352,-0.2697214,-0.43864617,-0.13360181,-0.26980868,-0.18933013,-0.103393644,-0.19140103,-0.20585868,-0.6661178,-0.8053833,-0.5491288
ZNF598,-0.20432858,-0.23465815,0.120999336,-0.19176468,0.09780658,-0.0020279116,0.046281166,0.12046515,0.18908165,0.0452058,0.23419352,-0.09847684,-0.14179099,-0.17212054,0.18353695,-0.12922707,0.16034418,0.060509693,0.10881877,0.18300276,0.25161925,0.107743405,0.2967311,-0.03593924
RAB26,0.52385336,0.67811143,0.65187764,0.2371235,0.7397998,0.65869445,0.86742765,0.8095789,0.6197427,0.5037786,0.6536976,0.6591275,0.34840775,0.5026658,0.47643203,0.061677873,0.5643542,0.48324883,0.69198203,0.6341333,0.44429708,0.32833296,0.478252,0.48368186
MLST8,0.15244254,-0.027560782,0.004444692,-0.031801064,0.19488303,-0.061526593,0.11329862,0.24844314,-0.06550671,-0.13273238,-0.13801292,-0.22398697,0.060167365,-0.11983596,-0.08783049,-0.12407625,0.10260785,-0.15380177,0.021023437,0.15616795,-0.1577819,-0.22500756,-0.23028809,-0.31626216
E4F1,0.099586636,-0.22453095,-0.13700917,0.22579423,0.032245103,0.115501225,0.06962985,0.058972053,-0.06987846,-0.15016495,-0.19206555,-0.17605731,0.16033098,-0.1637866,-0.07626483,0.28653857,0.092989445,0.17624557,0.1303742,0.1197164,-0.009134114,-0.0894206,-0.1313212,-0.11531296
ECI1,0.22806282,0.074543275,0.26210725,0.41511258,0.32575706,0.2564223,0.30367616,0.4752476,0.38102746,0.044460446,0.14848864,0.18862991,0.2779268,0.124407254,0.31197125,0.46497655,0.37562102,0.30628628,0.35354012,0.52511156,0.43089145,0.094324425,0.19835262,0.23849389
ABCA3,0.57002324,0.38195774,0.2210041,0.31537467,0.6704077,0.3513633,0.53749126,0.38820624,0.34978238,0.7302414,0.5328537,0.22573943,0.21278888,0.02472338,-0.13623026,-0.041859686,0.31317335,-0.0058710575,0.1802569,0.030971885,-0.0074519813,0.37300706,0.17561936,-0.13149492
KCTD5,-0.2937105,-0.5130509,-0.4872878,-0.32845032,-0.35415053,-0.33412465,-0.24812372,-0.54149777,-0.37550068,-0.45738447,-0.16027223,-0.6181948,-0.31252375,-0.53186417,-0.506101,-0.34726357,-0.3729638,-0.3529379,-0.26693696,-0.560311,-0.39431393,-0.47619772,-0.17908548,-0.6370081
SRRM2,-0.80812126,-0.04782797,0.14462627,0.019591894,0.23865384,-0.51435983,0.51797354,-0.056825347,0.1462266,-0.43156475,-0.44741526,0.052459344,-0.66759515,0.09269817,0.28515244,0.16011804,0.37917998,-0.3738337,0.6584997,0.0837008,0.28675276,-0.2910386,-0.30688912,0.19298549
ZNF597,-0.34274793,-0.32206184,-0.31410533,-0.23753382,-0.19963618,-0.18024561,-0.5797953,-0.41965568,-0.56471896,-0.32737744,-0.017988797,-0.21659,-0.3673011,-0.34661502,-0.3386585,-0.26208702,-0.22418937,-0.2047988,-0.6043485,-0.44420886,-0.58927214,-0.35193062,-0.04254199,-0.2411432
SDHAF2,0.05569005,-0.31490085,-0.20111516,-0.17464492,0.57486945,-0.5108956,-0.372264,-0.22064595,-0.16475926,-0.198517,-0.18485445,-0.28558218,-0.06058804,-0.43117893,-0.31739324,-0.290923,0.45859137,-0.6271737,-0.48854208,-0.33692405,-0.28103736,-0.31479508,-0.30113253,-0.40186027
DDB1,-0.4570408,-0.29127184,-0.110488266,-0.2123364,-0.07083069,-0.31311554,-0.020793784,-0.14219737,-0.2659642,-0.26907077,-0.16657512,-0.187666,-0.5411809,-0.37541193,-0.19462837,-0.2964765,-0.1549708,-0.39725566,-0.10493389,-0.22633748,-0.35010433,-0.35321087,-0.25071523,-0.27180612
VPS37C,-0.11073897,-0.2988414,-0.22453931,-0.36544973,-0.18599983,-0.3809394,-0.1746841,0.17171524,-0.2886822,-0.43852687,-0.39366463,-0.16471563,-0.25911787,-0.44722027,-0.3729182,-0.51382864,-0.33437872,-0.5293183,-0.32306302,0.02333635,-0.43706107,-0.5869058,-0.5420435,-0.31309453
VWCE,0.29883245,0.5824763,0.93531334,0.2317337,0.9102162,0.6447183,0.78694594,1.0086741,0.58653605,0.10109671,0.58748263,0.8930686,0.67374665,0.95739055,1.3102275,0.6066479,1.2851304,1.0196325,1.1618601,1.3835883,0.9614502,0.47601092,0.96239686,1.2679828
RAB3IL1,0.18761833,-0.5628616,-0.42909837,-0.361989,-0.2418249,-0.113344476,-0.29964527,-0.6680367,0.059525587,0.17857167,-0.34754688,-0.52044356,0.082026415,-0.6684535,-0.53469026,-0.4675809,-0.34741682,-0.21893638,-0.4052372,-0.7736286,-0.04606633,0.072979756,-0.4531388,-0.62603545
BEST1,-0.4242376,-0.7245407,-0.8570676,-0.4492695,-0.8033623,0.116102666,0.083192565,-0.33747855,0.052863702,-0.27204016,-0.21781735,-0.19779031,-0.4457639,-0.746067,-0.87859386,-0.47079578,-0.8248886,0.09457637,0.061666276,-0.35900483,0.031337414,-0.29356644,-0.23934364,-0.2193166
FTH1,-0.23640761,-0.32471445,-0.40306392,-0.29092413,-0.36992905,-0.09880731,-0.0601229,-0.21421343,-0.27761817,-0.45260024,-0.13148625,-0.47106874,-0.23216279,-0.32046965,-0.39881912,-0.28667933,-0.36568424,-0.09456249,-0.05587808,-0.20996861,-0.27337337,-0.44835544,-0.12724143,-0.46682394
BSCL2,-0.056671,-0.27510533,-0.48138258,-0.37102538,0.042947426,-0.13783747,0.18583558,-0.012588919,-0.25890326,-0.252011,-0.7727967,-0.81869274,-0.037066586,-0.2555009,-0.46177816,-0.35142097,0.06255184,-0.118233055,0.20544,0.0070154974,-0.23929885,-0.23240659,-0.75319225,-0.7990883
POLR2G,-0.21261406,-0.48065042,-0.2759125,-0.12524788,-0.25616354,-0.18868247,-0.5126645,-0.095250845,-0.060944147,-0.49048147,-0.5414325,-0.36251056,-0.32354957,-0.59158593,-0.386848,-0.23618338,-0.36709905,-0.29961798,-0.6236,-0.20618635,-0.17187965,-0.60141695,-0.652368,-0.47344607
SLC3A2,-0.85047567,-0.72344786,-0.61368173,-0.5879606,-0.4862121,-0.9957134,-0.39829916,-0.4255293,-0.7116311,-0.43931782,-0.5897117,-0.49890593,-0.6958661,-0.56883836,-0.4590722,-0.43335107,-0.33160257,-0.8411039,-0.24368963,-0.27091977,-0.5570216,-0.2847083,-0.4351022,-0.3442964
SPINDOC,-0.6903284,-1.2862527,-0.35712335,-1.0655224,-0.54626375,-0.8013806,-0.42254153,-0.9019541,-0.6060947,-0.7114839,-1.440787,-0.62338805,-0.7939002,-1.3898245,-0.46069515,-1.1690942,-0.6498355,-0.90495235,-0.52611333,-1.005526,-0.7096665,-0.81505567,-1.5443587,-0.7269598
ATG16L2,-0.31309918,0.23595907,0.63885134,-0.048065793,0.10691449,0.24641249,0.46642113,0.5753413,-0.18159,0.2538444,0.11734311,0.4558561,-0.44880942,0.10024883,0.5031411,-0.18377604,-0.028795749,0.11070225,0.3307109,0.43963104,-0.31730026,0.11813417,-0.018367127,0.32014588
C2CD3,-1.086485,-0.5819627,-0.39703184,-0.68635046,-0.322462,-0.94732654,-0.67101055,-0.21574621,-0.8671446,-0.4231166,-0.5210242,-0.43839908,-1.1471946,-0.64267236,-0.45774147,-0.7470601,-0.38317162,-1.0080361,-0.7317202,-0.27645585,-0.92785424,-0.48382622,-0.5817339,-0.4991087
TRANK1,0.22813241,0.54520786,1.0603404,0.7741961,0.48417413,0.19748682,0.22819127,0.6814304,0.3001999,0.6187899,0.4072214,1.0176654,0.2319599,0.5490354,1.0641679,0.7780236,0.4880016,0.2013143,0.23201875,0.6852579,0.30402738,0.6226174,0.4110489,1.0214928
TTC21A,-0.9894965,-0.43024322,0.2848521,-0.1716469,-0.113591544,-0.08630138,-0.19363213,-0.1970974,-0.61182076,-0.56770885,-0.69543946,0.111041225,-1.0220096,-0.46275634,0.25233898,-0.20416,-0.14610466,-0.11881449,-0.22614524,-0.22961052,-0.64433384,-0.600222,-0.7279526,0.07852811
RPSA,-0.525031,-0.82756346,-0.6807596,-0.62166524,-0.74968565,-0.47558364,-0.57162064,-0.5790889,-0.72394794,-0.7854509,-0.6460063,-0.74308264,-0.58582956,-0.88836205,-0.7415582,-0.6824638,-0.81048423,-0.53638226,-0.6324192,-0.6398875,-0.7847465,-0.84624946,-0.7068049,-0.8038812
CTNNB1,-0.32477906,-0.2915063,-0.15947457,-0.19895099,-0.2839647,-0.12940024,-0.28111908,-0.19119635,-0.25619397,-0.25665244,-0.19364424,-0.049360547,-0.3020937,-0.26882094,-0.13678923,-0.17626566,-0.26127934,-0.106714904,-0.25843373,-0.16851102,-0.23350863,-0.23396711,-0.1709589,-0.026675211
ULK4,-0.066055946,-0.4711197,0.112499386,-0.14457035,-0.44999713,-0.521292,-0.5920147,-0.3662471,-0.4657714,-0.54901487,-0.9822948,-0.13745806,-0.16913083,-0.5741946,0.009424493,-0.24764524,-0.55307204,-0.6243669,-0.6950896,-0.46932197,-0.5688463,-0.6520898,-1.0853697,-0.24053295
FADD,-0.22089182,-0.4115102,-0.41709056,-0.39363664,-0.32358333,-0.22897102,-0.18366405,-0.2112776,-0.48270303,-0.4241919,-0.24385323,-0.26097742,-0.35151666,-0.542135,-0.5477154,-0.5242615,-0.45420817,-0.35959584,-0.31428888,-0.34190243,-0.61332786,-0.5548167,-0.37447804,-0.39160225
LTBP3,-0.61285156,-0.11524683,-0.14235212,-0.5976315,-0.27895504,-0.3126045,0.2784043,-0.24824588,-0.3867526,-0.6416456,-0.6665696,-0.33130878,-0.62631965,-0.12871492,-0.1558202,-0.6110996,-0.29242313,-0.32607257,0.2649362,-0.26171398,-0.4002207,-0.6551137,-0.6800377,-0.34477687
SAC3D1,-0.2486226,-0.32155332,-0.03163183,-0.3693055,0.11058479,-0.21096326,0.17982122,-0.17785451,0.028782649,0.07017135,-0.32613686,-0.19920734,-0.38850978,-0.4614405,-0.17151901,-0.5091927,-0.029302396,-0.35085046,0.03993404,-0.3177417,-0.11110453,-0.069715835,-0.46602404,-0.33909452
BATF2,-0.35879079,-0.5076749,-0.29514757,-0.5724437,-0.4955339,-0.55043787,2.3104892,-0.6007057,-0.49507555,-0.51697785,-0.03343262,-0.30453244,-0.004093945,-0.15297803,0.059549272,-0.21774688,-0.14083707,-0.19574103,2.665186,-0.24600884,-0.14037871,-0.162281,0.3212642,0.0501644
SF1,-0.34162703,-0.32149556,0.2560188,-0.093736954,-0.14358409,-0.12830088,0.05764537,-0.13444586,-0.10481269,-0.12298755,-0.08932056,0.0154391,-0.2505375,-0.23040605,0.3471083,-0.0026474372,-0.05249457,-0.03721136,0.14873488,-0.043356344,-0.013723172,-0.031898037,0.0017689541,0.10652862
MAP4K2,-0.5753197,-0.27350277,0.041951757,-0.10762699,-0.040645666,-0.07775545,0.123340815,-0.31544235,-0.48654032,-0.20621122,-0.08355551,-0.57227147,-0.52960175,-0.22778481,0.0876697,-0.061909042,0.0050722808,-0.032037504,0.16905877,-0.2697244,-0.44082236,-0.16049328,-0.037837565,-0.5265535
CCDC88B,-0.01612692,-0.020704357,0.12616056,-0.5381811,0.56837994,0.09853491,-0.0488373,0.253375,0.2915951,-0.55238837,-0.07372527,0.07357218,-0.11552252,-0.120099954,0.026764967,-0.6375767,0.46898434,-0.0008606836,-0.14823289,0.15397939,0.1921995,-0.65178394,-0.17312086,-0.025823414
SCARA3,-1.6113597,-0.9919083,-1.2036451,-1.3316457,-0.73578376,-1.3790283,-0.546696,-0.92748487,-1.8788962,-1.4023981,-0.3156957,-1.0711284,-1.0910403,-0.47158885,-0.68332565,-0.81132627,-0.2154643,-0.85870886,-0.026376545,-0.4071654,-1.3585768,-0.88207865,0.20462376,-0.5508089
COPS6,-0.3350026,-0.39349374,-0.36327633,-0.4958797,-0.2902302,-0.2522798,-0.17385986,-0.28771347,-0.4260996,-0.33330065,-0.30083004,-0.37884387,-0.3374163,-0.39590743,-0.36569002,-0.4982934,-0.2926439,-0.25469348,-0.17627357,-0.29012716,-0.4285133,-0.33571434,-0.30324373,-0.38125756
PAFAH1B2,-0.25666142,-0.42000297,-0.20362906,-0.41810033,-0.32626075,-0.31003207,-0.40828112,-0.33777514,-0.5842785,-0.19294746,-0.01437704,-0.22275825,-0.29921466,-0.46255618,-0.2461823,-0.46065354,-0.368814,-0.35258532,-0.45083433,-0.38032836,-0.62683177,-0.2355007,-0.05693027,-0.26531148
ANKS3,-0.37289184,-0.5192596,-0.34611687,-0.39296195,-0.32063943,-0.48217002,-0.5274648,-0.35219124,-0.8483772,-0.5537535,-0.7023029,-0.06613244,-0.37398538,-0.5203531,-0.3472104,-0.3940555,-0.32173297,-0.48326355,-0.5285583,-0.35328478,-0.84947073,-0.554847,-0.7033964,-0.06722598
NUDT16L1,-0.13167442,-0.25767323,-0.20416006,-0.15896942,0.20041305,0.08715328,-0.08668021,0.10927074,0.12188054,-0.38964105,0.052423984,-0.20807493,-0.19694695,-0.32294577,-0.2694326,-0.22424194,0.13514051,0.021880746,-0.15195274,0.043998204,0.056608006,-0.4549136,-0.012848549,-0.27334747
KIAA1586,-0.5409303,-0.8340113,-0.42914405,-0.7466467,-0.70435184,-0.1994497,-0.7512852,-0.6171582,-0.698089,-0.32157397,-0.06973615,-0.3137725,-0.48538417,-0.7784652,-0.37359795,-0.6911006,-0.64880574,-0.14390358,-0.6957391,-0.56161207,-0.6425429,-0.26602787,-0.0141900405,-0.2582264
RAB4A,0.09491201,-0.047811363,-0.09630824,-0.042407405,-0.06705606,0.15972997,-0.042726398,0.45132113,0.10620551,0.3384642,0.20046592,0.31408912,0.060210243,-0.082513124,-0.13101,-0.07710917,-0.101757824,0.12502821,-0.07742816,0.41661936,0.07150374,0.30376244,0.16576415,0.27938735
SETD5,-0.508968,-0.42085886,0.1741728,-0.60095686,-0.3243753,-0.3860098,-0.5336802,-0.42859417,-0.28158367,-0.15180294,-0.26355252,-0.17843086,-0.49251026,-0.40440112,0.19063054,-0.5844991,-0.30791757,-0.36955208,-0.51722246,-0.41213644,-0.26512593,-0.1353452,-0.24709478,-0.16197312
THAP9,-0.056575406,0.46122,0.1285994,0.2838686,0.10344861,-0.067497134,-0.4966929,0.26913756,-0.19595683,0.41628733,0.24655755,-0.071043774,-0.039916314,0.47787908,0.1452585,0.3005277,0.120107695,-0.050838046,-0.48003381,0.28579664,-0.17929773,0.4329464,0.26321664,-0.054384686
HOOK3,-0.2424685,-0.2623327,0.1608146,0.06900544,0.17427677,-0.22149962,-0.48499927,-0.039501492,-0.24640569,0.41628417,0.22362332,0.41314387,-0.34912655,-0.36899075,0.05415655,-0.03765261,0.06761872,-0.32815766,-0.59165734,-0.14615954,-0.35306373,0.30962613,0.11696527,0.30648583
MAPK1IP1L,-0.3230896,-0.50109065,0.032363366,-0.36866936,-0.3282735,-0.44427478,-0.15995705,-0.16922441,-0.61343604,-0.48397818,0.09407157,-0.19280997,-0.33980066,-0.5178017,0.015652305,-0.38538042,-0.34498456,-0.46098584,-0.17666811,-0.18593547,-0.6301471,-0.50068927,0.0773605,-0.20952103
DDIT4,0.13589366,-1.4191098,-0.82445085,-0.9609992,-2.1635427,-0.13126175,-0.7185923,-1.2098273,-0.94653493,-1.3237406,-1.7367744,-1.4478297,0.1685809,-1.3864226,-0.7917636,-0.92831194,-2.1308556,-0.098574504,-0.68590504,-1.1771401,-0.9138477,-1.2910534,-1.7040873,-1.4151425
RBPJ,-0.94378155,-1.0140469,-0.6072679,-0.83735377,-1.0747592,-1.0338349,-0.63151777,-0.8266299,-1.5160562,-0.887467,-0.57361245,-0.7049799,-0.91758806,-0.9878534,-0.5810744,-0.81116027,-1.0485657,-1.0076414,-0.60532427,-0.8004364,-1.4898627,-0.8612735,-0.54741895,-0.6787864
LMBRD1,0.16229473,0.11648821,0.25235206,0.035670105,0.13173993,0.1798644,0.018786224,0.12562864,-0.03462033,0.4048607,0.22483069,0.34421402,0.16752547,0.12171895,0.25758278,0.040900845,0.13697067,0.18509515,0.024016961,0.13085938,-0.029389592,0.41009143,0.23006143,0.34944475
ZCCHC4,0.0052837357,-0.36090624,-0.38781694,-0.14430334,-0.4253645,0.014663072,0.24996847,-0.021035701,-0.46384263,0.07646024,-0.35269052,-0.35724077,0.10192319,-0.2642668,-0.29117748,-0.047663882,-0.32872504,0.111302525,0.34660792,0.07560375,-0.36720318,0.1730997,-0.25605106,-0.2606013
TTC39C,-0.052933283,-0.055534173,-0.06359255,-0.32661343,-0.29801825,-0.049208105,0.13293824,-0.03507333,-0.103978656,-0.14952496,0.03171934,0.0073945574,-0.008609738,-0.011210628,-0.019269008,-0.2822899,-0.2536947,-0.0048845597,0.17726178,0.009250216,-0.05965511,-0.10520141,0.07604288,0.0517181
GLYCTK,0.8785306,1.1187551,1.1839862,1.326382,1.3426499,0.713704,1.0043458,1.4038894,1.5356466,0.7668741,0.5879384,1.1980704,1.0702503,1.3104748,1.3757058,1.5181017,1.5343696,0.90542364,1.1960654,1.5956091,1.7273662,0.9585937,0.7796581,1.38979
UBTD2,-0.4386943,-0.53313136,-0.19804157,-0.25758722,-0.34255147,-0.3631666,-0.3950235,-0.4751854,-0.6671102,-0.32666275,-0.08869608,-0.22636028,-0.48189417,-0.5763312,-0.24124144,-0.3007871,-0.38575134,-0.40636647,-0.43822336,-0.51838523,-0.71031004,-0.36986262,-0.13189594,-0.26956013
NKIRAS2,-0.4787452,-0.44125712,-0.29110005,-0.38490957,-0.4975729,-0.541432,-0.2547134,-0.3966896,-0.5085468,-0.62089473,-0.3404467,-0.4536752,-0.47628033,-0.43879226,-0.2886352,-0.3824447,-0.49510804,-0.53896713,-0.25224853,-0.39422473,-0.50608194,-0.61842984,-0.33798185,-0.45121035
DNAJC7,-0.32783288,-0.3526484,-0.2841558,-0.33180416,-0.15261656,-0.24734078,-0.21170716,-0.1787388,-0.2333532,-0.10712775,-0.025653949,0.01565673,-0.28879654,-0.31361207,-0.24511945,-0.29276782,-0.11358023,-0.20830445,-0.17267083,-0.13970247,-0.19431686,-0.06809142,0.013382381,0.054693058
IRF2BP2,0.10368933,0.4120725,0.5183981,0.4652311,0.2937707,0.028702462,0.5040377,0.47724462,0.3636017,0.189485,0.42712066,0.39035153,-0.115686476,0.1926967,0.29902232,0.24585529,0.0743949,-0.19067334,0.2846619,0.25786883,0.14422591,-0.029890805,0.20774485,0.17097573
NT5DC2,-1.4072827,-1.7194357,-1.6140798,-1.6329622,-1.4617411,-1.4944415,-1.0127277,-1.5607803,-1.879981,-1.7257247,-1.523001,-1.6898241,-1.5536408,-1.8657938,-1.760438,-1.7793204,-1.6080992,-1.6407996,-1.1590859,-1.7071384,-2.026339,-1.8720828,-1.6693591,-1.8361822
COA6,-0.084691405,0.007443536,-0.30462483,-0.31999213,-0.10807086,0.032527585,-0.14351746,-0.100176096,-0.49452093,-0.22400351,0.100309744,-0.23480742,-0.14268519,-0.050550245,-0.3626186,-0.3779859,-0.16606463,-0.025466196,-0.20151125,-0.15816988,-0.55251473,-0.2819973,0.042315964,-0.2928012
MGAT2,0.06843256,-0.031315424,0.087138906,-0.031685047,0.051832967,0.112554036,0.13045682,0.11817804,-0.03332575,0.059341796,0.066830136,0.06840401,0.27283683,0.17308885,0.2915432,0.17271924,0.25623724,0.3169583,0.3348611,0.3225823,0.17107853,0.26374608,0.27123442,0.27280828
BMI1,0.15048276,-0.23267351,0.07931153,-0.20678459,-0.026663005,0.041167814,-0.19945647,-0.04458535,-0.72654027,0.24589697,0.03059806,0.22449552,0.12351811,-0.25963816,0.05234688,-0.23374924,-0.05362765,0.014203168,-0.22642112,-0.07155,-0.75350493,0.21893232,0.0036334135,0.19753087
THAP11,-0.056807965,-0.25598866,0.044909105,-0.1920899,0.057968657,-0.17831244,-0.30886164,-0.090401664,-0.42326277,0.14105128,-0.3966437,-0.19818199,-0.0569271,-0.25610778,0.04478997,-0.19220904,0.057849523,-0.17843157,-0.30898076,-0.0905208,-0.4233819,0.14093214,-0.39676282,-0.19830112
MMADHC,-0.11451488,-0.296997,-0.29066953,-0.2563951,-0.26575926,-0.22031024,-0.32064113,-0.5053279,-0.4683694,-0.14146014,-0.07380814,-0.29564673,-0.09812992,-0.28061205,-0.27428457,-0.24001014,-0.2493743,-0.20392528,-0.30425617,-0.48894292,-0.45198444,-0.12507518,-0.05742318,-0.27926177
PDHB,-0.12598675,-0.048916265,-0.074081495,-0.07072537,0.20196402,-0.056287266,-0.22289889,0.206332,-0.02689025,0.13297926,0.012771874,0.13223144,-0.29136008,-0.2142896,-0.23945484,-0.2360987,0.03659068,-0.22166061,-0.38827223,0.040958658,-0.19226359,-0.03239408,-0.15260147,-0.033141896
PXK,-0.09964372,-0.3954651,-0.35670474,-0.3769218,-0.53859186,-0.22983299,-0.07192265,-0.34715867,-0.60549456,0.021784954,-0.38711107,-0.3357525,-0.27080637,-0.56662774,-0.5278674,-0.54808444,-0.7097545,-0.40099564,-0.2430853,-0.51832134,-0.7766572,-0.1493777,-0.55827373,-0.50691515
PCMTD1,0.23084931,-0.13117927,0.14325227,-0.13692687,-0.14588112,-0.016113581,-0.42568764,-0.08133609,-0.3987386,0.40721184,-0.049941584,0.30497319,0.138825,-0.22320358,0.051227957,-0.22895119,-0.23790543,-0.10813789,-0.51771194,-0.1733604,-0.4907629,0.3151875,-0.1419659,0.21294887
KCTD6,0.15835519,0.25280526,0.12916374,-0.09198811,0.37008646,0.2377645,0.033620596,0.26647118,0.11900492,0.314796,0.29356787,0.41672653,0.0719802,0.16643026,0.04278875,-0.1783631,0.28371146,0.15138951,-0.052754395,0.18009618,0.03262993,0.228421,0.20719287,0.33035153
MPLKIP,0.16447172,0.22684097,0.15405177,-0.09708196,0.24406691,0.10437445,0.36135575,0.17028674,0.07806366,0.08945963,0.19016995,0.18785033,0.15101954,0.2133888,0.1405996,-0.11053414,0.23061474,0.09092227,0.34790358,0.15683457,0.06461148,0.07600745,0.17671777,0.17439815
ACOX2,0.3281217,0.94098717,0.7066196,0.17118824,0.7810089,0.4119874,0.6863698,0.9938571,0.4556048,0.77090675,0.79063255,0.9450205,0.4138493,1.0267148,0.7923472,0.25691584,0.8667365,0.497715,0.77209735,1.0795847,0.54133236,0.8566343,0.8763601,1.0307481
IRF2,0.32555336,-0.054828726,0.08962487,0.27948833,0.017900314,0.22355102,0.2272689,0.13340697,-0.03882612,0.10131011,-0.045014005,0.10967746,0.5498553,0.1694732,0.31392682,0.50379026,0.24220225,0.44785297,0.45157084,0.3577089,0.18547581,0.32561204,0.17928793,0.3339794
ARF4,-0.5045593,-0.72963256,-0.7299642,-0.5241374,-0.78276145,-0.5832895,-0.5281691,-0.8288251,-0.7811077,-0.44740608,-0.4169822,-0.79297036,-0.8614676,-1.0865409,-1.0868726,-0.8810457,-1.1396698,-0.9401978,-0.8850774,-1.1857334,-1.138016,-0.8043144,-0.7738905,-1.1498787
SEPTIN2,-0.62074566,-0.86249673,-0.60650104,-0.688389,-0.7350108,-0.57556164,-0.53102595,-0.766652,-0.9784173,-0.6112723,-0.57018477,-0.5848312,-0.6525393,-0.8942904,-0.6382947,-0.72018266,-0.76680446,-0.6073553,-0.5628196,-0.79844564,-1.0102109,-0.6430659,-0.6019784,-0.61662483
FILIP1L,-1.4607918,-1.9624027,-1.12615,-1.636907,-1.1421274,-0.98278517,-1.2859297,-1.6983975,-2.2680664,-1.0465927,-0.9176578,-1.1398315,-1.2252525,-1.7268634,-0.8906107,-1.4013677,-0.9065881,-0.7472459,-1.0503904,-1.4628582,-2.0325272,-0.8110534,-0.68211854,-0.9042922
MFSD2A,1.1894152,1.5822637,1.4440993,2.4766154,1.3734163,1.2561469,2.031406,1.0013343,2.3685057,0.687592,1.38908,1.0533648,0.8712163,1.2640648,1.1259004,2.1584165,1.0552174,0.937948,1.713207,0.6831354,2.0503068,0.36939308,1.0708811,0.73516583
